sample	Subdoligranulum	Unclassified Ruminococcaceae	PAC001217_g	Unclassified Bacteria	Phascolarctobacterium	Christensenella	Collinsella	Bacteroides	Coprococcus_g2	Ruminococcus_g2	PAC001046_g	Blautia	Bilophila	Pseudoflavonifractor	Anaerotignum	Megamonas	Oscillibacter	Fusobacterium	Ruminococcus_g4	Faecalimonas	Bifidobacterium	Eubacterium_g23	Coprobacter	Clostridium_g6	Prevotella	Alloprevotella	PAC001138_g	Clostridium	Granulicatella	Lachnospira	Actinomyces	Lactobacillus	LT821227_g	Coprobacillus	Parasutterella	Frisingicoccus	Unclassified Lachnospiraceae	PAC001207_g	Unclassified Mogibacterium_f	Dialister	Sporobacter	Agathobaculum	Ruminococcus	PAC001270_g	Ruminococcus_g5	Pseudomonas	Clostridium_g24	Parabacteroides	Odoribacter	Unclassified Intrasporangiaceae	Sellimonas	PAC000661_g	Anaerococcus	Veillonella	PAC001177_g	Faecalibacterium	Porphyromonas	Haemophilus	PAC001609_g	Ruthenibacterium	Devosia	Eubacterium_g5	Roseburia	Rothia	Anaerostipes	Turicibacter	Eggerthella	Leuconostoc	Corynebacterium	Saccharimonas	Peptoniphilus	Eubacterium_g8	Unclassified Bacteroidales	Alistipes	Eubacterium_g4	Fusicatenibacter	Unclassified Christensenellaceae	Barnesiella	PAC001115_g	PAC001360_g	Eisenbergiella	Unclassified Gammaproteobacteria	FR888536_g	PAC000748_g	Flavobacterium	PAC001043_g	Unclassified Enterobacteriaceae	LARJ_g	CCMM_g	Caproiciproducens	LLKB_g	Romboutsia	Dorea	Unclassified Proteobacteria	Anaerotruncus	PAC000195_g	PAC000196_g	PAC000672_g	LT706945_g	Enterococcus	PAC000671_g	PAC001663_g	Chryseobacterium	Atopobium	Unclassified Enterobacterales	PAC001276_g	Escherichia	Paraprevotella	Epulopiscium	Holdemanella	Streptococcus	Parvimonas	Gemella	PAC001440_g	Butyricimonas	Unclassified Oxalobacteraceae	FTRU_g	PAC001219_g	Dielma	PAC000692_g	Leucobacter	Unclassified Cyanobacteria	Harryflintia	Unclassified Porphyromonadaceae	Pedobacter	Unclassified Erysipelotrichaceae	PAC000186_g	PAC001468_g	Bacillus	Sphingomonas	PAC001437_g	PAC001283_g	Campylobacter	Dysgonomonas	Methylobacterium	Variovorax	Paracoccus	PAC001265_g	Victivallis	Aggregatibacter	FM873692_g	Arthrobacter	PAC001606_g	Neisseria	Burkholderia	Cutibacterium	Hydrogenophaga	Unclassified Bacteroidetes	Geobacillus	Pelomonas	Psychrobacter	Merdibacter	Adlercreutzia	Capnocytophaga	PAC001168_g	PAC001247_g	Coprococcus	PAC001144_g	Massilioclostridium	PAC001401_g	PAC001457_g	Desulfovibrio	Staphylococcus	Akkermansia	Clostridioides	Hungatella	Butyricicoccus	Longicatena	PAC001236_g	Acinetobacter	PAC001637_g	Anaerofilum	HQ765927_g	Microbacterium	Murdochiella	PAC002510_g	Moryella	Acidaminococcus	Stenotrophomonas	Leptotrichia	Kingella	Pseudoxanthomonas	Rhodococcus	Novosphingobium	Unclassified Bradyrhizobiaceae	Mesorhizobium	Gabonibacter	CYUO_g	Mitsuokella	Bergeyella	Rhizobium	Paralkalibacillus	Unclassified Muribaculaceae	LN868538_g	Phocea	Cellulosilyticum	Mogibacterium	Unclassified Pasteurellaceae	Gordonibacter	Sutterella	Proteus	Finegoldia	Morganella	Catabacter	LT575483_g	Clostridium_g21	Herminiimonas	Abiotrophia	Lachnoanaerobaculum	PAC001296_g	Brevundimonas	Lautropia	Cuneatibacter	Enhydrobacter	KE993550_g	PAC001451_g	PAC001201_g	PAC001446_g	PAC002129_g	Sphingobium	Oribacterium	Lawsonella	Monoglobus	PAC001686_g	Lactococcus	Emergencia	Gardnerella	Ezakiella	Faecalicatena	Eubacterium_g20	PAC001458_g	PAC001398_g	Pseudochrobactrum	Ralstonia	PAC001313_g	Anaerofustis	PAC001643_g	Delftia	PAC001480_g	Cloacibacterium	PAC002156_g	Holdemania	PAC001723_g	PAC002360_g	Merdimonas	Acutalibacter	ADLB_g	Comamonas	Eikenella	Robinsoniella	Curvibacter	Dolosigranulum	PAC001687_g	Kallipyga	PAC002141_g	Cardiobacterium	Peptostreptococcus	Methanobrevibacter	PAC001422_g	PAC001057_g	PAC001141_g	PAC001041_g	Megasphaera	AY442821_g	Unclassified Clostridiales	PAC001109_g	Unclassified Coriobacteriaceae	PAC001068_g	JN162689_g	Pediococcus	Unclassified Clostridia	Butyrivibrio_g1	GQ451241_g	Paludicola	Unclassified Bacteroidaceae	PAC001137_g	Unclassified Erysipelotrichi	Bulleidia	Slackia	Unclassified Lactobacillales	PAC002374_g	Selenomonas	Unclassified Lactobacillaceae	Cetobacterium	Unclassified Bifidobacteriales	Catonella	Olsenella	AM277970_g	EU794292_g	PAC000197_g	Syntrophococcus	PAC001447_g	Howardella	Negativicoccus	PAC001400_g	Unclassified Enterococcaceae	Unclassified Dehalobacterium_f	Turicimonas	PAC001433_g	PAC001485_g	PAC001112_g	PAC000743_g	Arcanobacterium	Faecalitalea	PAC001500_g	PAC002203_g	PAC000664_g	Eubacterium	PAC002090_g	Neglecta	PAC001778_g	PAC002160_g	HM124225_g	Libanicoccus	PAC002201_g	PAC001435_g	PAC001323_g	Marvinbryantia	JX575929_g	AM405126_g	Traorella	PAC001599_g	Unclassified Actinobacteria	PAC002169_g	PAC002148_g	Shuttleworthia	AM278923_g	DQ807451_g	GQ422727_g	Sneathia	CCYH_g	PAC001625_g	PAC001032_g	PAC001274_g	Eubacterium_g24	JRNA_g	Cloacibacillus	Fournierella	PAC001074_g	AY858456_g	Succiniclasticum	PAC001286_g	PAC001592_g	AB218327_g	PAC001651_g	Faecalicoccus	Fenollaria	GU324393_g	HQ452859_g	Scardovia	PAC002513_g	Agathobacter	Intestinibacter	Eubacterium_g17	Catenibacterium	Eubacterium_g11	Phyllobacterium	PAC002518_g	Caecibacterium	Extibacter	EU778596_g	Herbaspirillum	Eubacterium_g21	PAC000740_g	Eubacterium_g10	Unclassified Rhodocyclales	EF025282_g	Curtobacterium	Pantoea	Unclassified Sutterellaceae	Clostridium_g32	AB506348_g	Actinotignum	AB294309_g	CDPP_g	Lactonifactor	Angelakisella	HQ774991_g	Helicobacter	Unclassified Firmicutes	Aeromonas	FJ269091_g	Reyranella	EU778577_g	PAC001573_g	Weissella	NHOC_g	Schlegelella	AX003092_g	PAC001341_g	NFJT_g	Actinobaculum	EU842499_g	Ottowia	OCTT_g	FCNB_g	Mobiluncus	Alloscardovia	Peptococcus	PAC002181_g	Cryptobacterium	CP020705_g	PAC001603_g	EU462118_g	Dechloromonas	Criibacterium	Caldicellulosiruptor	PAC000744_g	FJ367817_g	Schwartzia	AM420052_g	Unclassified PAC001057_f	KI259813_g	Pseudopropionibacterium	Acetitomaculum	Fretibacterium	AM420198_g	Filifactor	DQ824660_g	AB559589_g	EU843993_g	Unclassified Eubacteriaceae	Fastidiosipila	Kerstersia	PAC002187_g	AP012211_g	EF559154_g	FJ982993_g	DQ057459_g	PAC002194_g	PAC001354_g	Kocuria	PAC000677_g	Unclassified Veillonellaceae	Unclassified Veillonellales	AF125206_g	Unclassified Bacilli	Flaviflexus	KQ959578_g	Pseudoramibacter	Unclassified Actinobacteria_c	Unclassified Negativicutes	PAC002042_g	FJ677212_g	Unclassified Bacteroidia	GQ360012_g	Acholeplasma_g2	Phreatobacter	Pedomicrobium	PAC001266_g	PAC001920_g	DQ984558_g	Domibacillus	Unclassified Erwiniaceae	Rhodanobacter	Muribaculum	EU815225_g	PAC000741_g	Pseudorhodoplanes	Tepidiphilus	Streptobacillus	Skermanella	Tumebacillus	PAC002390_g	Oligella	Alicyclobacillus	Jonquetella	Unclassified Dermacoccaceae	Alkanindiges	U87772_g	Butyrivibrio	Acidocella	AB511016_g	Helcococcus	Glutamicibacter	Pannonibacter	FJ848448_g	Castellaniella	Unclassified AC160630_f	Unclassified Alcanivoracaceae	Kurthia	Weeksella	Unclassified Steroidobacter_f
SRR8057348	76	1439	0	0	12	0	465	21509	10	68	577	13	3407	76	2	24	1799	6493	594	89	0	5	0	1	17	1	417	16	0	43	0	0	0	0	304	48	119	8	0	4428	51	0	8	0	0	2	347	347	273	0	0	0	0	296	0	24	1	5228	16	27	0	2	850	7	7	12	4	0	2	0	17	0	0	597	0	2	0	34	0	1	250	2200	0	0	0	21	0	33	161	31	0	0	395	0	0	1	0	0	0	18	66	0	0	13	0	0	5750	0	0	0	343	3593	2260	0	17	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	17	0	0	0	0	0	0	3	0	0	0	591	0	0	0	0	0	0	0	0	0	0	143	0	5	0	0	0	0	0	0	1	23	20	0	24	0	0	1	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	76	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	625	0	2	0	0	0	0	0	1007	0	0	0	0	0	1	0	12	0	2	0	0	0	710	0	0	1	0	1	87	97	17	0	0	23	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8057368	289	4889	0	0	4	2	17	8554	56	285	482	214	75	112	5	0	1889	0	179	22	0	829	0	2	174	0	13	40	0	92	7	1	0	0	235	23	117	9058	0	6036	737	0	28	0	0	0	39	916	487	0	0	398	4	35	0	78	821	389	13	10	0	36	2193	1	38	28	9	0	3	0	1	52	105	4327	52	54	0	0	234	3	932	0	12	188	0	30	0	0	74	12	68	0	94	0	0	4	8	198	0	0	33	0	0	1	0	0	359	0	0	14	20	10	4	0	0	0	6	1	2	1	0	0	0	0	0	0	0	2	0	0	38	65	0	0	0	0	0	0	0	0	0	0	22	1	0	0	0	0	0	0	0	0	1	0	82	0	2097	2	0	0	0	119	2	1718	157	516	0	8	3	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	15	0	0	0	0	1	0	1	0	0	0	0	0	8	0	0	0	0	0	0	1976	197	12	0	0	5	0	0	0	124	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	17	0	0	330	0	0	0	0	3	3	1	0	0	0	5435	0	0	10	0	15	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	9	0	0	7	0	0	0	0	0	0	0	0	0	3	0	4	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	4	12	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8057372	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	69	0	0	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	1	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	307	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	355	0	0	0	0	0	0	2374	0	0	0	1912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	39	0	1616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8057380	2404	5174	0	76	616	0	1354	30262	266	0	91	296	0	227	0	0	1685	86	1504	647	0	0	0	0	1	0	1508	8	12	159	17	0	0	0	2	56	391	3	0	3	1	0	0	0	0	0	2846	51	0	0	0	0	0	4615	0	378	0	1800	0	0	0	228	523	5	1165	0	0	0	2	1	0	0	0	0	0	354	0	0	0	0	397	79	0	0	0	1011	0	0	1727	61	0	0	5764	0	0	0	9	0	0	31	1	0	0	5	0	0	0	0	0	575	1761	2	65	0	0	0	0	0	0	202	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	1	73	54	0	48	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2369	0	0	0	0	0	0	0	14	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	2	0	0	0	0	984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	1	1	0	0	0	0	0	562	0	1540	0	0	0	0	0	22433	0	0	0	0	15	18	7	0	2	0	2	1	0	2593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8057390	0	417	3	0	0	1	11	8482	159	0	0	164	86	91	11	0	291	3027	212	1	0	1	0	0	0	0	714	202	0	987	4	20	0	0	189	83	213	0	0	977	1	0	0	0	0	0	1014	1428	0	0	3	0	0	1535	1	130	0	2493	0	5	0	25	1316	3	57	21	3	0	0	0	0	1	0	0	242	429	0	0	0	0	17	55	0	0	0	259	1	0	117	70	73	0	495	0	0	0	25	122	0	3	37	0	0	1	0	0	1310	0	0	0	240	0	0	0	0	0	0	0	1	18	0	0	4	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	310	26	0	13	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	827	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1486	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	43	0	329	0	0	0	0	0	5071	0	0	0	0	3	1	0	0	0	0	0	0	0	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8057396	3190	619	0	0	0	0	3	20971	2	1	4	978	97	1296	1	0	53	22	25	492	0	0	0	126	6	0	55	7	5	3179	8	0	0	5	81	1	3929	0	0	2	1	9	1	0	0	11	353	33	0	0	2	0	3	96	0	117	0	752	0	3	0	688	644	3	1128	14	37	0	3	0	4	9	0	814	0	5040	0	0	0	0	159	1	0	0	0	1	2	0	0	419	30	0	2	21	0	0	0	27	0	38	155	1	0	12	0	0	2042	0	0	0	621	2	0	0	0	0	0	0	70	0	0	55	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	0	0	0	1	0	0	0	0	0	247	37	113	38	0	0	9	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	25	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	3088	1	0	0	0	0	4	0	0	1	0	0	19	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1210	0	0	0	0	0	8010	0	0	0	0	2	667	5	0	0	0	0	0	0	1042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8057404	1	1	0	0	0	0	1	3299	0	0	0	0	0	0	0	0	1	13	2	0	0	0	0	0	6	0	0	3043	0	0	7	45	0	0	0	0	1	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	2593	0	0	0	2699	0	0	0	0	1	7	1	1142	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	25	0	3	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	133	1	0	0	0	0	0	4356	0	0	0	1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	31	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	3	2	0	0	0	19	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	573	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8057405	0	5328	0	3	0	0	563	1399	228	0	0	1703	0	136	0	0	54	0	118	167	0	3837	0	409	0	0	56	36	0	602	16	3	0	3	0	0	673	1	0	4730	1	0	84	0	0	8	1	0	0	0	1	0	59	4	0	6	14	84	0	64	0	0	225	0	725	51	0	0	15	0	0	0	0	0	10	70	0	0	0	0	93	48	0	0	0	7	0	0	2	29	0	0	2193	23	0	0	0	56	0	47	641	0	0	0	0	0	1467	0	0	0	194	1	39	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	1	11	1	0	89	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	7	0	0	0	0	0	0	0	0	330	2	0	18	0	0	255	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	8	0	0	0	0	177	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6248	0	0	0	0	0	458	10	12	0	0	0	0	0	4888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8057406	1	11	0	200	0	0	0	1610	8	0	0	0	0	36	0	0	0	3	0	0	0	0	0	4	1217	0	0	2	0	0	0	26	0	1	509	0	39	0	0	298	0	11	0	0	0	2	1	534	0	0	6	0	0	182	0	8	7	134	0	0	0	21	30	1	63	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	71	0	0	0	89	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	18	1	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	33	0	0	0	0	0	2066	0	0	0	0	0	10	0	0	0	0	0	28	0	50	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8057407	2	97	0	0	0	0	6	7380	0	0	0	57	0	0	0	0	0	0	12	0	0	5	0	0	1	0	0	5	0	3	0	0	0	0	342	0	56	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	1	2873	0	4	0	570	0	0	0	3	6	0	9	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	4	0	0	0	0	0	0	49	2	0	0	39	0	0	0	0	2	0	2	0	0	0	1	0	0	9374	0	0	0	90	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	85	0	0	0	0	0	472	0	0	0	0	0	21	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
